DateTime,City,Noise_Level_dB,Traffic_Count,temperature,wind_speed,precipitation,humidity,pm25
2024-04-25 12:00:00,New York,72.0,819,10.2,8.4,0.0,37.0,13.2
2024-04-25 13:00:00,New York,70.7,1248,11.4,7.8,0.0,35.0,18.6
2024-04-25 14:00:00,New York,71.9,820,12.2,7.0,0.0,32.0,13.2
2024-04-25 15:00:00,New York,72.4,1232,12.3,10.1,0.0,35.0,18.4
2024-04-25 16:00:00,New York,73.3,2168,11.4,13.7,0.0,45.0,30.1
2024-04-25 17:00:00,New York,79.6,1963,10.9,14.4,0.0,47.0,27.5
2024-04-25 18:00:00,New York,75.3,2107,9.9,15.2,0.0,50.0,29.3
2024-04-25 19:00:00,New York,75.2,1774,8.1,15.4,0.0,54.0,25.9
2024-04-25 20:00:00,New York,70.0,561,6.8,11.8,0.0,62.0,10.7
2024-04-25 21:00:00,New York,71.0,654,6.2,8.3,0.0,70.0,12.5
2024-04-25 22:00:00,New York,70.4,765,4.9,7.4,0.0,81.0,14.9
2024-04-25 23:00:00,New York,65.5,660,5.2,7.0,0.0,80.0,13.2
2024-04-26 00:00:00,New York,65.8,316,5.8,4.0,0.0,78.0,7.8
2024-04-26 01:00:00,New York,62.8,110,3.5,6.2,0.0,88.0,4.8
2024-04-26 02:00:00,New York,66.5,111,2.8,7.6,0.0,90.0,4.8
2024-04-26 03:00:00,New York,63.5,218,2.3,8.9,0.0,90.0,6.6
2024-04-26 04:00:00,New York,63.7,171,2.1,8.8,0.0,91.0,5.8
2024-04-26 05:00:00,New York,64.6,69,1.7,8.5,0.0,95.0,4.2
2024-04-26 06:00:00,New York,70.9,632,2.0,6.7,0.0,98.0,13.9
2024-04-26 07:00:00,New York,72.4,2310,3.5,6.3,0.0,91.0,41.3
2024-04-26 08:00:00,New York,75.1,1776,6.0,3.9,0.0,82.0,30.9
2024-04-26 09:00:00,New York,73.2,1795,8.8,4.6,0.0,60.0,27.2
2024-04-26 10:00:00,New York,69.2,1220,10.6,4.4,0.0,53.0,18.6
2024-04-26 11:00:00,New York,70.8,728,12.4,4.5,0.0,49.0,12.1
2024-04-26 12:00:00,New York,71.2,1194,13.6,5.4,0.0,47.0,17.9
2024-04-26 13:00:00,New York,66.4,928,14.6,8.5,0.0,47.0,14.6
2024-04-26 14:00:00,New York,68.3,1020,14.2,13.8,0.0,47.0,15.8
2024-04-26 15:00:00,New York,70.5,1098,13.2,18.4,0.0,42.0,16.7
2024-04-26 16:00:00,New York,73.0,1885,13.5,16.4,0.0,40.0,26.6
2024-04-26 17:00:00,New York,72.5,2289,12.9,17.4,0.0,41.0,31.6
2024-04-26 18:00:00,New York,75.8,1528,11.4,19.2,0.0,45.0,22.1
2024-04-26 19:00:00,New York,71.9,2006,9.6,15.6,0.0,53.0,28.7
2024-04-26 20:00:00,New York,69.6,931,7.9,9.2,0.0,65.0,16.0
2024-04-26 21:00:00,New York,67.7,709,7.3,9.3,0.0,70.0,13.3
2024-04-26 22:00:00,New York,68.6,928,6.7,9.4,0.0,72.0,16.6
2024-04-26 23:00:00,New York,68.4,544,6.1,10.9,0.0,71.0,10.9
2024-04-27 00:00:00,New York,55.6,98,5.2,8.2,0.0,70.0,4.4
2024-04-27 01:00:00,New York,52.7,99,4.3,7.1,0.0,78.0,4.5
2024-04-27 02:00:00,New York,54.7,178,3.7,8.2,0.0,86.0,5.9
2024-04-27 03:00:00,New York,59.3,175,3.0,10.0,0.0,90.0,5.9
2024-04-27 04:00:00,New York,57.6,156,3.5,8.4,0.0,88.0,5.5
2024-04-27 05:00:00,New York,56.7,206,4.8,5.6,0.0,84.0,6.3
2024-04-27 06:00:00,New York,64.6,369,4.5,4.7,0.0,87.0,9.0
2024-04-27 07:00:00,New York,67.7,1538,4.8,2.1,0.0,87.0,27.9
2024-04-27 08:00:00,New York,67.3,957,7.2,3.2,0.0,75.0,17.4
2024-04-27 09:00:00,New York,67.8,1530,9.9,6.5,0.0,59.0,23.5
2024-04-27 10:00:00,New York,64.5,651,11.6,10.1,0.0,55.0,11.5
2024-04-27 11:00:00,New York,66.2,816,13.2,14.9,0.0,49.0,13.2
2024-04-27 12:00:00,New York,69.8,768,14.0,17.7,0.0,45.0,12.6
2024-04-27 13:00:00,New York,67.4,658,14.2,20.9,0.0,39.0,11.2
2024-04-27 14:00:00,New York,66.2,828,14.5,25.3,0.0,37.0,13.4
2024-04-27 15:00:00,New York,64.5,637,13.9,27.1,0.0,40.0,11.0
2024-04-27 16:00:00,New York,72.2,955,13.2,26.7,0.0,42.0,14.9
2024-04-27 17:00:00,New York,71.5,1312,12.3,24.4,0.0,44.0,19.4
2024-04-27 18:00:00,New York,71.2,1545,11.4,21.1,0.0,49.0,22.3
2024-04-27 19:00:00,New York,68.8,1124,10.4,17.6,0.0,60.0,18.2
2024-04-27 20:00:00,New York,66.2,338,9.9,14.9,0.0,63.0,7.7
2024-04-27 21:00:00,New York,67.0,608,9.9,13.0,0.0,56.0,11.0
2024-04-27 22:00:00,New York,68.0,505,9.2,11.9,0.3,67.0,9.3
2024-04-27 23:00:00,New York,65.6,458,8.8,11.9,0.0,74.0,9.8
2024-04-28 00:00:00,New York,58.3,169,8.8,10.1,0.0,76.0,5.6
2024-04-28 01:00:00,New York,56.9,123,9.1,9.8,0.0,78.0,4.9
2024-04-28 02:00:00,New York,57.9,74,9.2,10.0,0.0,79.0,4.1
2024-04-28 03:00:00,New York,58.0,138,9.4,6.0,0.0,80.0,5.1
2024-04-28 04:00:00,New York,59.2,184,9.6,7.6,0.0,80.0,5.9
2024-04-28 05:00:00,New York,56.8,117,9.6,6.1,0.0,80.0,4.8
2024-04-28 06:00:00,New York,67.3,516,9.3,4.3,0.0,85.0,11.3
2024-04-28 07:00:00,New York,67.9,1413,10.0,6.8,0.0,84.0,25.5
2024-04-28 08:00:00,New York,66.4,1014,11.6,5.8,0.0,77.0,18.4
2024-04-28 09:00:00,New York,72.9,1303,13.4,5.9,0.0,75.0,22.5
2024-04-28 10:00:00,New York,66.4,692,15.2,7.7,0.0,71.0,13.1
2024-04-28 11:00:00,New York,63.9,601,17.1,7.4,0.0,68.0,11.6
2024-04-28 12:00:00,New York,64.7,667,19.2,8.4,0.0,64.0,12.3
2024-04-28 13:00:00,New York,63.8,469,21.2,10.2,0.0,60.0,9.3
2024-04-28 14:00:00,New York,66.2,708,22.8,12.4,0.0,58.0,12.4
2024-04-28 15:00:00,New York,65.3,669,22.5,15.5,0.0,59.0,12.0
2024-04-28 16:00:00,New York,68.7,1472,21.2,16.3,0.0,63.0,23.3
2024-04-28 17:00:00,New York,65.8,1302,19.8,15.9,0.0,70.0,21.9
2024-04-28 18:00:00,New York,70.9,973,18.8,11.3,0.0,75.0,17.6
2024-04-28 19:00:00,New York,68.0,1509,17.7,5.6,0.0,79.0,26.2
2024-04-28 20:00:00,New York,68.7,351,17.0,4.0,0.4,85.0,7.7
2024-04-28 21:00:00,New York,65.0,318,18.7,9.7,0.2,86.0,7.7
2024-04-28 22:00:00,New York,66.0,588,18.1,10.1,0.0,89.0,12.6
2024-04-28 23:00:00,New York,64.1,486,18.0,7.6,0.0,91.0,11.1
2024-04-29 00:00:00,New York,62.7,142,17.5,8.4,0.0,92.0,5.4
2024-04-29 01:00:00,New York,61.6,93,16.9,9.4,0.0,94.0,4.6
2024-04-29 02:00:00,New York,59.8,103,16.2,7.4,0.0,94.0,4.7
2024-04-29 03:00:00,New York,63.4,110,15.8,7.7,0.0,93.0,4.8
2024-04-29 04:00:00,New York,62.8,308,15.6,8.2,0.0,93.0,8.2
2024-04-29 05:00:00,New York,63.0,302,14.9,7.7,0.0,94.0,8.1
2024-04-29 06:00:00,New York,69.3,567,13.9,11.0,0.0,95.0,12.6
2024-04-29 07:00:00,New York,73.1,2142,16.1,7.2,0.0,91.0,38.6
2024-04-29 08:00:00,New York,74.6,1672,18.6,6.1,0.0,86.0,29.9
2024-04-29 09:00:00,New York,71.7,1567,21.3,4.1,0.0,77.0,26.8
2024-04-29 10:00:00,New York,67.1,814,23.5,5.7,0.0,70.0,14.8
2024-04-29 11:00:00,New York,73.0,979,25.2,2.8,0.0,65.0,16.7
2024-04-29 12:00:00,New York,71.3,1178,26.5,2.2,0.0,62.0,19.1
2024-04-29 13:00:00,New York,69.5,798,27.3,5.2,0.0,61.0,13.9
2024-04-29 14:00:00,New York,66.9,753,28.3,7.3,0.1,58.0,12.6
2024-04-29 15:00:00,New York,71.8,1316,26.4,10.5,1.8,64.0,8.5
2024-04-29 16:00:00,New York,72.2,2134,26.5,13.5,0.1,61.0,30.9
2024-04-29 17:00:00,New York,72.0,1486,23.9,13.4,0.0,63.0,23.5
2024-04-29 18:00:00,New York,76.4,2190,21.5,10.3,1.4,79.0,17.8
2024-04-29 19:00:00,New York,72.2,1500,20.2,9.5,0.0,81.0,26.4
2024-04-29 20:00:00,New York,70.4,652,17.8,10.6,0.0,86.0,13.5
2024-04-29 21:00:00,New York,69.9,483,14.6,15.5,0.0,89.0,10.9
2024-04-29 22:00:00,New York,72.9,946,14.1,13.9,0.0,90.0,18.6
2024-04-29 23:00:00,New York,67.8,711,13.4,15.1,0.0,93.0,14.9
2024-04-30 00:00:00,New York,65.8,135,13.0,12.3,0.0,95.0,5.3
2024-04-30 01:00:00,New York,60.8,68,12.3,10.3,0.0,97.0,4.2
2024-04-30 02:00:00,New York,62.1,283,12.1,10.8,0.0,98.0,7.9
2024-04-30 03:00:00,New York,62.4,78,11.8,10.9,0.0,99.0,4.4
2024-04-30 04:00:00,New York,60.2,186,11.7,11.4,0.0,99.0,6.2
2024-04-30 05:00:00,New York,61.2,182,11.6,11.1,0.0,99.0,6.2
2024-04-30 06:00:00,New York,68.0,940,11.6,13.2,0.0,99.0,19.4
2024-04-30 07:00:00,New York,71.6,1854,11.9,12.9,0.0,96.0,34.7
2024-04-30 08:00:00,New York,71.0,1446,12.8,12.5,0.0,91.0,27.0
2024-04-30 09:00:00,New York,75.7,1532,13.9,13.2,0.0,85.0,27.5
2024-04-30 10:00:00,New York,68.8,814,15.6,9.5,0.0,80.0,15.6
2024-04-30 11:00:00,New York,72.5,1310,17.5,8.0,0.0,75.0,22.6
2024-04-30 12:00:00,New York,71.0,1012,19.6,8.0,0.0,69.0,17.6
2024-04-30 13:00:00,New York,71.7,1062,21.9,9.1,0.0,61.0,17.4
2024-04-30 14:00:00,New York,68.9,1036,22.9,12.2,0.0,60.0,17.0
2024-04-30 15:00:00,New York,72.6,918,22.6,12.4,0.0,61.0,15.5
2024-04-30 16:00:00,New York,75.7,1790,20.2,14.6,0.0,70.0,29.0
2024-04-30 17:00:00,New York,75.4,1904,20.1,11.3,0.0,71.0,30.8
2024-04-30 18:00:00,New York,73.4,2398,19.4,11.2,0.0,71.0,38.0
2024-04-30 19:00:00,New York,73.4,2096,18.0,14.0,0.0,70.0,33.4
2024-04-30 20:00:00,New York,73.7,519,15.7,13.2,0.0,72.0,10.6
2024-04-30 21:00:00,New York,70.2,498,12.1,13.9,0.0,79.0,10.7
2024-04-30 22:00:00,New York,74.3,818,11.2,11.0,1.0,86.0,10.9
2024-04-30 23:00:00,New York,70.2,674,11.4,10.8,1.2,89.0,8.7
2024-05-01 00:00:00,New York,62.8,109,11.2,6.0,0.0,91.0,4.8
2024-05-01 01:00:00,New York,63.1,217,11.0,7.6,0.0,93.0,6.6
2024-05-01 02:00:00,New York,64.8,159,10.9,6.9,0.3,94.0,5.4
2024-05-01 03:00:00,New York,63.8,291,10.9,4.3,0.8,96.0,6.4
2024-05-01 04:00:00,New York,66.8,356,10.9,3.6,0.2,94.0,8.5
2024-05-01 05:00:00,New York,62.7,114,10.9,3.1,0.0,94.0,4.9
2024-05-01 06:00:00,New York,68.2,766,10.6,3.8,0.0,96.0,16.1
2024-05-01 07:00:00,New York,73.1,2354,11.4,4.0,0.0,93.0,42.5
2024-05-01 08:00:00,New York,72.9,2054,13.0,3.6,0.0,91.0,37.1
2024-05-01 09:00:00,New York,70.8,2016,16.4,4.1,0.0,81.0,34.4
2024-05-01 10:00:00,New York,66.8,1294,18.6,2.7,0.0,74.0,22.3
2024-05-01 11:00:00,New York,73.1,895,20.8,3.6,0.0,66.0,15.6
2024-05-01 12:00:00,New York,71.8,973,23.4,9.5,0.0,51.0,15.3
2024-05-01 13:00:00,New York,68.5,1040,24.8,10.1,0.0,42.0,16.0
2024-05-01 14:00:00,New York,72.7,1263,24.1,6.3,0.0,46.0,18.8
2024-05-01 15:00:00,New York,70.0,826,23.9,6.5,0.2,54.0,12.8
2024-05-01 16:00:00,New York,73.6,1870,21.2,19.0,0.0,64.0,29.0
2024-05-01 17:00:00,New York,74.4,1651,18.3,19.8,0.0,69.0,26.8
2024-05-01 18:00:00,New York,73.8,1729,17.5,12.4,0.0,71.0,28.2
2024-05-01 19:00:00,New York,71.6,1534,15.4,18.6,0.0,77.0,26.3
2024-05-01 20:00:00,New York,69.5,904,12.8,16.0,0.0,86.0,17.6
2024-05-01 21:00:00,New York,73.1,949,11.0,14.7,0.0,91.0,18.8
2024-05-01 22:00:00,New York,69.4,704,10.6,13.7,0.0,93.0,14.8
2024-05-01 23:00:00,New York,69.0,848,10.4,10.4,0.0,94.0,17.3
2024-05-02 00:00:00,New York,64.0,178,10.4,9.4,0.0,94.0,6.0
2024-05-02 01:00:00,New York,58.7,168,10.4,10.0,0.0,94.0,5.8
2024-05-02 02:00:00,New York,65.9,337,10.8,10.0,0.0,92.0,8.6
2024-05-02 03:00:00,New York,65.6,259,10.2,6.0,0.0,96.0,7.4
2024-05-02 04:00:00,New York,58.4,69,10.6,7.1,0.0,96.0,4.2
2024-05-02 05:00:00,New York,59.9,322,11.1,9.4,0.0,95.0,8.5
2024-05-02 06:00:00,New York,67.3,672,11.1,9.3,0.0,96.0,14.5
2024-05-02 07:00:00,New York,76.4,1999,11.6,7.0,0.0,95.0,37.0
2024-05-02 08:00:00,New York,75.6,1608,13.1,9.2,0.0,90.0,29.5
2024-05-02 09:00:00,New York,74.8,2354,14.3,10.9,0.0,86.0,40.9
2024-05-02 10:00:00,New York,68.9,789,17.5,13.9,0.0,76.0,14.9
2024-05-02 11:00:00,New York,68.6,1107,20.1,10.9,0.0,70.0,19.1
2024-05-02 12:00:00,New York,73.3,1144,23.2,12.8,0.0,62.0,18.7
2024-05-02 13:00:00,New York,72.2,1068,25.3,12.2,0.0,58.0,17.2
2024-05-02 14:00:00,New York,69.5,1143,26.8,5.5,0.0,50.0,17.3
2024-05-02 15:00:00,New York,72.7,1072,26.1,6.1,0.0,59.0,17.4
2024-05-02 16:00:00,New York,75.7,2394,25.8,6.3,0.0,70.0,37.7
2024-05-02 17:00:00,New York,74.5,2118,27.1,10.2,0.0,42.0,29.5
2024-05-02 18:00:00,New York,72.5,1946,27.8,19.6,0.0,30.0,27.3
2024-05-02 19:00:00,New York,72.9,2214,25.8,17.0,0.0,36.0,30.7
2024-05-02 20:00:00,New York,66.9,830,21.4,17.7,0.0,48.0,13.4
2024-05-02 21:00:00,New York,71.5,564,22.4,21.6,0.0,33.0,10.0
2024-05-02 22:00:00,New York,70.9,804,19.7,22.7,0.0,41.0,13.0
2024-05-02 23:00:00,New York,72.6,739,17.9,18.8,0.0,45.0,12.2
2024-05-03 00:00:00,New York,62.1,304,16.5,17.1,0.0,51.0,6.8
2024-05-03 01:00:00,New York,61.2,216,15.4,15.6,0.0,57.0,5.9
2024-05-03 02:00:00,New York,63.3,265,14.1,12.2,0.0,67.0,6.8
2024-05-03 03:00:00,New York,67.9,142,12.9,11.4,0.0,83.0,5.2
2024-05-03 04:00:00,New York,63.2,74,11.9,10.0,0.0,93.0,4.2
2024-05-03 05:00:00,New York,62.7,345,11.2,11.0,0.0,95.0,8.9
2024-05-03 06:00:00,New York,64.2,589,10.6,12.2,0.0,94.0,13.0
2024-05-03 07:00:00,New York,75.2,2215,11.3,16.7,0.0,85.0,38.4
2024-05-03 08:00:00,New York,72.5,2068,11.9,17.2,0.0,76.0,34.2
2024-05-03 09:00:00,New York,73.8,1512,14.1,13.7,0.0,69.0,24.8
2024-05-03 10:00:00,New York,70.1,872,15.2,13.2,0.0,62.0,14.9
2024-05-03 11:00:00,New York,71.5,1285,16.7,13.1,0.0,56.0,19.8
2024-05-03 12:00:00,New York,68.9,806,17.2,12.9,0.0,56.0,13.6
2024-05-03 13:00:00,New York,68.2,1188,16.9,14.3,0.0,59.0,18.9
2024-05-03 14:00:00,New York,68.6,1110,16.2,16.9,0.0,62.0,18.2
2024-05-03 15:00:00,New York,70.6,999,15.6,18.5,0.0,62.0,16.7
2024-05-03 16:00:00,New York,74.0,2251,14.9,19.2,0.0,61.0,33.6
2024-05-03 17:00:00,New York,73.1,1944,14.4,18.9,0.0,60.0,29.2
2024-05-03 18:00:00,New York,76.7,2127,13.8,17.4,0.0,61.0,31.9
2024-05-03 19:00:00,New York,72.4,2259,12.7,14.8,0.0,66.0,34.9
2024-05-03 20:00:00,New York,71.9,951,11.7,9.3,0.0,72.0,17.0
2024-05-03 21:00:00,New York,69.8,530,10.6,5.9,0.0,77.0,11.1
2024-05-03 22:00:00,New York,72.3,906,10.1,4.7,0.0,84.0,17.4
2024-05-03 23:00:00,New York,69.5,812,9.8,4.7,0.0,87.0,16.2
2024-05-04 00:00:00,New York,60.6,218,9.9,3.9,0.0,86.0,6.5
2024-05-04 01:00:00,New York,56.9,121,9.0,5.4,0.0,93.0,5.0
2024-05-04 02:00:00,New York,59.1,129,8.8,5.4,0.0,96.0,5.2
2024-05-04 03:00:00,New York,56.5,50,8.3,5.0,0.0,98.0,3.9
2024-05-04 04:00:00,New York,57.4,50,7.8,5.9,0.0,99.0,3.9
2024-05-04 05:00:00,New York,52.6,176,8.1,4.5,0.0,99.0,6.1
2024-05-04 06:00:00,New York,62.8,538,8.1,5.5,0.0,99.0,12.4
2024-05-04 07:00:00,New York,66.9,1375,9.4,7.1,0.0,92.0,26.0
2024-05-04 08:00:00,New York,66.2,997,11.3,8.4,0.0,75.0,18.0
2024-05-04 09:00:00,New York,70.4,973,12.9,9.2,0.0,67.0,16.8
2024-05-04 10:00:00,New York,67.1,687,14.6,10.5,0.0,61.0,12.3
2024-05-04 11:00:00,New York,67.5,612,16.2,12.8,0.0,57.0,11.1
2024-05-04 12:00:00,New York,65.6,686,16.5,18.7,0.0,54.0,11.8
2024-05-04 13:00:00,New York,66.4,736,16.0,21.2,0.0,54.0,12.5
2024-05-04 14:00:00,New York,63.9,691,15.1,20.9,0.0,56.0,12.1
2024-05-04 15:00:00,New York,68.7,708,13.6,18.0,0.0,62.0,12.7
2024-05-04 16:00:00,New York,71.8,1232,13.1,16.4,0.0,63.0,20.0
2024-05-04 17:00:00,New York,66.0,1142,12.7,15.8,0.0,69.0,19.4
2024-05-04 18:00:00,New York,62.7,1155,11.9,14.2,0.0,74.0,20.2
2024-05-04 19:00:00,New York,64.5,978,11.4,13.7,0.0,78.0,18.0
2024-05-04 20:00:00,New York,65.7,494,10.9,13.8,0.0,81.0,10.7
2024-05-04 21:00:00,New York,63.3,565,10.7,11.8,0.0,80.0,11.8
2024-05-04 22:00:00,New York,61.0,462,10.5,13.7,0.0,81.0,10.2
2024-05-04 23:00:00,New York,62.0,534,10.1,14.8,0.0,82.0,11.4
2024-05-05 00:00:00,New York,59.7,132,9.9,16.0,0.0,80.0,5.0
2024-05-05 01:00:00,New York,63.2,98,9.6,15.6,0.0,81.0,4.5
2024-05-05 02:00:00,New York,54.8,81,9.4,16.0,0.0,81.0,4.3
2024-05-05 03:00:00,New York,52.6,111,9.6,17.9,0.0,80.0,4.7
2024-05-05 04:00:00,New York,57.7,164,9.5,18.3,0.0,82.0,5.6
2024-05-05 05:00:00,New York,57.5,211,9.3,17.9,0.2,86.0,6.1
2024-05-05 06:00:00,New York,66.1,583,9.1,18.1,0.1,88.0,12.1
2024-05-05 07:00:00,New York,69.6,1354,9.4,19.0,0.0,87.0,24.9
2024-05-05 08:00:00,New York,68.2,940,9.8,19.8,0.0,85.0,18.0
2024-05-05 09:00:00,New York,69.2,1027,9.9,20.0,0.1,86.0,18.9
2024-05-05 10:00:00,New York,65.2,853,10.4,22.5,0.2,85.0,15.6
2024-05-05 11:00:00,New York,63.2,786,11.4,22.4,0.1,81.0,14.8
2024-05-05 12:00:00,New York,66.7,486,11.8,23.7,0.3,80.0,9.6
2024-05-05 13:00:00,New York,67.6,724,10.9,20.9,0.4,86.0,12.8
2024-05-05 14:00:00,New York,65.2,603,10.8,19.1,0.9,92.0,9.4
2024-05-05 15:00:00,New York,64.7,562,10.9,20.4,1.3,93.0,7.5
2024-05-05 16:00:00,New York,71.4,1017,11.0,19.3,1.1,94.0,12.6
2024-05-05 17:00:00,New York,69.2,1227,11.3,18.8,1.0,94.0,15.4
2024-05-05 18:00:00,New York,75.4,1048,11.9,13.0,0.2,90.0,18.9
2024-05-05 19:00:00,New York,68.2,1111,12.1,13.6,0.0,90.0,21.3
2024-05-05 20:00:00,New York,69.6,426,11.7,8.9,0.0,94.0,10.2
2024-05-05 21:00:00,New York,66.3,620,11.6,5.7,1.9,97.0,6.2
2024-05-05 22:00:00,New York,67.2,400,11.8,3.6,0.3,97.0,9.1
2024-05-05 23:00:00,New York,63.4,356,11.9,3.4,0.5,98.0,7.9
2024-05-06 00:00:00,New York,66.4,301,11.9,1.5,0.3,98.0,7.6
2024-05-06 01:00:00,New York,64.1,309,11.9,3.4,0.1,99.0,8.2
2024-05-06 02:00:00,New York,58.4,358,12.0,3.3,0.0,100.0,9.3
2024-05-06 03:00:00,New York,60.4,232,12.1,2.3,0.0,99.0,7.0
2024-05-06 04:00:00,New York,59.2,100,12.1,3.8,0.0,100.0,4.8
2024-05-06 05:00:00,New York,57.3,123,12.2,6.5,0.0,99.0,5.1
2024-05-06 06:00:00,New York,70.1,950,12.1,6.5,0.0,99.0,19.5
2024-05-06 07:00:00,New York,70.2,1760,12.6,5.4,0.0,97.0,33.3
2024-05-06 08:00:00,New York,73.9,1770,13.8,6.0,0.0,96.0,33.3
2024-05-06 09:00:00,New York,73.0,1920,14.8,2.6,0.0,93.0,35.3
2024-05-06 10:00:00,New York,70.1,730,16.8,2.5,0.0,88.0,14.9
2024-05-06 11:00:00,New York,70.6,1012,18.4,4.4,0.0,84.0,19.1
2024-05-06 12:00:00,New York,68.6,735,20.7,6.4,0.0,77.0,14.2
2024-05-06 13:00:00,New York,72.8,886,21.9,6.2,0.2,70.0,14.8
2024-05-06 14:00:00,New York,72.7,860,22.4,8.1,0.1,69.0,14.9
2024-05-06 15:00:00,New York,72.5,1094,22.6,8.0,0.0,68.0,18.6
2024-05-06 16:00:00,New York,72.2,1753,22.6,8.2,0.0,68.0,28.1
2024-05-06 17:00:00,New York,74.4,1821,22.0,10.6,0.0,73.0,30.0
2024-05-06 18:00:00,New York,71.7,2360,21.2,11.6,0.1,77.0,37.4
2024-05-06 19:00:00,New York,75.2,1993,19.7,10.5,0.0,83.0,34.5
2024-05-06 20:00:00,New York,70.0,667,18.0,7.6,0.0,90.0,14.0
2024-05-06 21:00:00,New York,68.1,922,16.9,7.3,0.0,95.0,18.7
2024-05-06 22:00:00,New York,70.1,866,17.0,7.1,0.0,95.0,17.7
2024-05-06 23:00:00,New York,67.7,920,16.5,7.3,0.0,95.0,18.6
2024-05-07 00:00:00,New York,64.7,291,16.3,8.7,0.0,94.0,7.9
2024-05-07 01:00:00,New York,63.8,312,15.7,8.9,0.0,93.0,8.2
2024-05-07 02:00:00,New York,62.6,97,14.6,7.7,0.0,95.0,4.6
2024-05-07 03:00:00,New York,61.5,168,14.4,8.8,0.0,92.0,5.8
2024-05-07 04:00:00,New York,63.8,309,13.8,11.2,0.0,85.0,7.9
2024-05-07 05:00:00,New York,61.6,270,12.8,11.2,0.0,84.0,7.3
2024-05-07 06:00:00,New York,67.1,926,12.2,11.5,0.0,85.0,17.8
2024-05-07 07:00:00,New York,72.4,1564,13.2,13.4,0.0,76.0,26.6
2024-05-07 08:00:00,New York,77.1,1662,15.1,11.9,0.0,65.0,26.3
2024-05-07 09:00:00,New York,71.6,2025,17.9,14.4,0.0,53.0,28.9
2024-05-07 10:00:00,New York,70.8,1030,20.4,12.6,0.0,48.0,15.9
2024-05-07 11:00:00,New York,68.9,1014,22.1,10.0,0.0,44.0,15.7
2024-05-07 12:00:00,New York,70.0,1242,23.3,6.4,0.0,40.0,18.5
2024-05-07 13:00:00,New York,68.4,802,24.2,4.0,0.0,38.0,13.0
2024-05-07 14:00:00,New York,70.0,1022,25.1,5.9,0.0,37.0,15.8
2024-05-07 15:00:00,New York,71.0,769,25.8,9.1,0.0,36.0,12.6
2024-05-07 16:00:00,New York,74.1,1911,26.0,6.8,0.0,35.0,26.9
2024-05-07 17:00:00,New York,72.3,2066,26.1,3.8,0.0,34.0,28.8
2024-05-07 18:00:00,New York,74.1,2028,25.3,4.1,0.0,38.0,28.4
2024-05-07 19:00:00,New York,78.1,2119,22.5,8.8,0.0,52.0,29.9
2024-05-07 20:00:00,New York,70.3,842,18.5,12.8,0.0,54.0,13.9
2024-05-07 21:00:00,New York,70.2,709,18.1,15.2,0.0,53.0,12.1
2024-05-07 22:00:00,New York,68.3,495,17.5,11.0,0.0,61.0,9.7
2024-05-07 23:00:00,New York,71.6,817,18.0,11.6,0.0,65.0,14.4
2024-05-08 00:00:00,New York,62.6,132,18.4,12.2,0.0,71.0,4.9
2024-05-08 01:00:00,New York,66.9,232,17.5,9.7,0.0,80.0,6.6
2024-05-08 02:00:00,New York,62.2,150,16.4,7.3,0.0,88.0,5.4
2024-05-08 03:00:00,New York,61.7,105,16.0,7.1,0.0,91.0,4.7
2024-05-08 04:00:00,New York,65.3,183,15.9,7.1,0.0,93.0,6.1
2024-05-08 05:00:00,New York,63.8,79,16.1,7.4,0.0,95.0,4.3
2024-05-08 06:00:00,New York,65.0,590,16.9,8.3,0.0,95.0,13.0
2024-05-08 07:00:00,New York,69.0,2329,17.6,12.9,0.0,93.0,42.1
2024-05-08 08:00:00,New York,73.4,1933,18.9,14.5,0.0,88.0,34.5
2024-05-08 09:00:00,New York,72.8,2102,21.7,16.1,0.0,83.0,36.2
2024-05-08 10:00:00,New York,69.3,814,24.2,17.6,0.0,73.0,15.0
2024-05-08 11:00:00,New York,69.5,1038,25.7,19.8,0.0,67.0,17.7
2024-05-08 12:00:00,New York,68.2,1304,27.5,21.1,0.0,60.0,20.6
2024-05-08 13:00:00,New York,68.8,786,28.8,24.0,0.0,48.0,12.8
2024-05-08 14:00:00,New York,68.7,884,29.8,22.2,0.0,43.0,14.0
2024-05-08 15:00:00,New York,69.1,822,30.6,22.2,0.0,37.0,13.3
2024-05-08 16:00:00,New York,73.6,2110,30.9,23.6,0.0,34.0,29.4
2024-05-08 17:00:00,New York,72.3,1866,30.2,25.7,0.0,34.0,26.3
2024-05-08 18:00:00,New York,73.8,1766,29.0,23.9,0.0,36.0,25.1
2024-05-08 19:00:00,New York,75.1,2079,27.4,26.6,0.0,31.0,29.0
2024-05-08 20:00:00,New York,72.5,631,25.2,23.1,0.0,33.0,10.9
2024-05-08 21:00:00,New York,70.0,697,24.4,18.3,0.0,38.0,11.7
2024-05-08 22:00:00,New York,72.0,660,23.0,14.8,0.0,44.0,11.2
2024-05-08 23:00:00,New York,69.1,568,20.5,13.7,0.0,50.0,10.1
2024-05-09 00:00:00,New York,61.6,117,17.5,7.3,0.0,63.0,4.6
2024-05-09 01:00:00,New York,60.1,306,15.5,8.1,0.0,73.0,7.5
2024-05-09 02:00:00,New York,61.7,194,15.8,9.0,0.0,67.0,5.8
2024-05-09 03:00:00,New York,61.0,199,15.2,7.7,0.0,71.0,5.9
2024-05-09 04:00:00,New York,59.2,102,14.8,8.6,0.0,75.0,4.5
